type,vertex_count,edge_density,eigenvector_fp,eigenvector_energy,half_fp,half_energy
ER,100,0.4,2,0.34505050505050505,0,0.3418181818181818
ER,100,0.5,0,0.3575757575757576,3,0.36
ER,20,0.1,0,0.042105263157894736,1,0.021052631578947368
ER,20,0.2,3,0.16842105263157894,1,0.1368421052631579
ER,20,0.3,0,0.18947368421052632,6,0.2
ER,20,0.4,0,0.22105263157894736,1,0.22105263157894736
ER,20,0.5,10,0.14736842105263157,0,0.22105263157894736
ER,50,0.1,0,0.07020408163265306,3,0.06693877551020408
ER,50,0.2,4,0.18612244897959185,3,0.19591836734693877
ER,50,0.3,0,0.2710204081632653,0,0.2726530612244898
ER,50,0.4,1,0.2922448979591837,1,0.2857142857142857
ER,50,0.5,2,0.313469387755102,1,0.3216326530612245
ER,100,0.1,0,0.12,0,0.11676767676767677
ER,100,0.2,1,0.22181818181818183,0,0.22464646464646465
ER,100,0.3,0,0.3103030303030303,5,0.3115151515151515
ER,100,0.4,0,0.3482828282828283,2,0.34585858585858587
ER,100,0.5,0,0.3591919191919192,1,0.3624242424242424
ER,20,0.1,2,0.08421052631578947,1,0.06315789473684211
ER,20,0.2,2,0.14736842105263157,1,0.14736842105263157
ER,20,0.3,1,0.15789473684210525,0,0.16842105263157894
ER,20,0.4,1,0.23157894736842105,10,0.17894736842105263
ER,20,0.5,0,0.22105263157894736,10,0.2
ER,50,0.1,1,0.08326530612244898,2,0.08489795918367347
ER,50,0.2,0,0.19755102040816327,0,0.19428571428571428
ER,50,0.3,1,0.25142857142857145,1,0.2530612244897959
ER,50,0.4,2,0.29551020408163264,0,0.2922448979591837
ER,50,0.5,3,0.31020408163265306,4,0.31673469387755104
ER,100,0.1,3,0.12,1,0.11797979797979798
ER,100,0.2,0,0.2197979797979798,4,0.22101010101010102
ER,100,0.3,0,0.29858585858585857,1,0.30262626262626263
ER,100,0.4,0,0.3490909090909091,1,0.34545454545454546
ER,100,0.5,0,0.3575757575757576,2,0.36848484848484847
ER,20,0.1,3,0.06315789473684211,1,0.07368421052631578
ER,20,0.2,0,0.1368421052631579,3,0.12631578947368421
ER,20,0.3,8,0.1368421052631579,0,0.21052631578947367
ER,20,0.4,4,0.2,10,0.16842105263157894
ER,20,0.5,9,0.21052631578947367,0,0.24210526315789474
ER,50,0.1,0,0.08163265306122448,4,0.0783673469387755
ER,50,0.2,1,0.2073469387755102,4,0.2089795918367347
ER,50,0.3,1,0.24979591836734694,2,0.24816326530612245
ER,50,0.4,0,0.2873469387755102,0,0.28408163265306124
ER,50,0.5,0,0.30857142857142855,1,0.2987755102040816
ER,100,0.1,3,0.11434343434343434,1,0.11353535353535353
ER,100,0.2,0,0.22424242424242424,2,0.22707070707070706
ER,100,0.3,0,0.3098989898989899,3,0.2997979797979798
ER,100,0.4,0,0.3414141414141414,1,0.3422222222222222
ER,100,0.5,0,0.3604040404040404,1,0.36
ER,20,0.1,0,0.031578947368421054,3,0.042105263157894736
ER,20,0.2,0,0.11578947368421053,10,0.11578947368421053
ER,20,0.3,1,0.16842105263157894,1,0.17894736842105263
ER,20,0.4,1,0.18947368421052632,0,0.22105263157894736
ER,20,0.5,1,0.25263157894736843,2,0.22105263157894736
ER,50,0.1,2,0.08816326530612245,0,0.0946938775510204
ER,50,0.2,0,0.19428571428571428,0,0.1893877551020408
ER,50,0.3,0,0.26285714285714284,9,0.24489795918367346
ER,50,0.4,0,0.2873469387755102,1,0.3053061224489796
ER,50,0.5,0,0.31673469387755104,0,0.31183673469387757
ER,100,0.1,2,0.10787878787878788,0,0.11232323232323232
ER,100,0.2,1,0.21333333333333335,3,0.21212121212121213
ER,100,0.3,1,0.3086868686868687,4,0.30505050505050507
ER,100,0.4,2,0.341010101010101,1,0.3414141414141414
ER,100,0.5,5,0.3656565656565657,0,0.3705050505050505
ER,20,0.1,3,0.042105263157894736,10,0.021052631578947368
ER,20,0.2,2,0.07368421052631578,5,0.09473684210526316
ER,20,0.3,10,0.1368421052631579,5,0.16842105263157894
ER,20,0.4,0,0.22105263157894736,10,0.12631578947368421
ER,20,0.5,0,0.23157894736842105,10,0.18947368421052632
ER,50,0.1,1,0.0946938775510204,2,0.09306122448979592
ER,50,0.2,0,0.19428571428571428,4,0.2073469387755102
ER,50,0.3,0,0.25142857142857145,6,0.23673469387755103
ER,50,0.4,0,0.3053061224489796,0,0.2889795918367347
ER,50,0.5,0,0.31183673469387757,2,0.3183673469387755
ER,100,0.1,1,0.1103030303030303,0,0.1111111111111111
ER,100,0.2,1,0.22747474747474747,0,0.22464646464646465
ER,100,0.3,1,0.298989898989899,0,0.29414141414141415
ER,100,0.4,4,0.3470707070707071,1,0.3478787878787879
ER,100,0.5,0,0.36767676767676766,0,0.36
ER,20,0.1,10,0.021052631578947368,5,0.042105263157894736
ER,20,0.2,1,0.16842105263157894,8,0.12631578947368421
ER,20,0.3,4,0.14736842105263157,4,0.16842105263157894
ER,20,0.4,4,0.2,4,0.2
ER,20,0.5,10,0.15789473684210525,10,0.17894736842105263
ER,50,0.1,4,0.08489795918367347,10,0.08653061224489796
ER,50,0.2,1,0.1926530612244898,0,0.1926530612244898
ER,50,0.3,1,0.26612244897959186,0,0.2563265306122449
ER,50,0.4,3,0.3004081632653061,2,0.2987755102040816
ER,50,0.5,3,0.3004081632653061,4,0.30857142857142855
ER,100,0.1,2,0.11797979797979798,0,0.11191919191919192
ER,100,0.2,0,0.23757575757575758,2,0.2408080808080808
ER,100,0.3,0,0.2961616161616162,2,0.29454545454545455
ER,100,0.4,0,0.3478787878787879,1,0.34585858585858587
ER,100,0.5,0,0.35838383838383836,3,0.3612121212121212
ER,20,0.1,0,0.021052631578947368,2,0.05263157894736842
ER,20,0.2,10,0.07368421052631578,2,0.08421052631578947
ER,20,0.3,1,0.15789473684210525,0,0.17894736842105263
ER,20,0.4,0,0.21052631578947367,1,0.2
ER,20,0.5,1,0.24210526315789474,1,0.24210526315789474
ER,50,0.1,1,0.08326530612244898,0,0.08489795918367347
ER,50,0.2,4,0.1763265306122449,0,0.18448979591836734
ER,50,0.3,0,0.27591836734693875,1,0.2530612244897959
ER,50,0.4,3,0.2922448979591837,1,0.2938775510204082
ER,50,0.5,1,0.3036734693877551,4,0.31183673469387757
ER,100,0.1,0,0.11878787878787879,1,0.1204040404040404
ER,100,0.2,1,0.2307070707070707,2,0.2315151515151515
ER,100,0.3,1,0.29818181818181816,1,0.29858585858585857
ER,100,0.4,0,0.3519191919191919,1,0.3478787878787879
ER,100,0.5,0,0.3612121212121212,0,0.36444444444444446
ER,20,0.1,1,0.05263157894736842,8,0.031578947368421054
ER,20,0.2,6,0.06315789473684211,4,0.042105263157894736
ER,20,0.3,1,0.18947368421052632,1,0.22105263157894736
ER,20,0.4,0,0.23157894736842105,10,0.16842105263157894
ER,20,0.5,10,0.16842105263157894,1,0.17894736842105263
ER,50,0.1,0,0.08979591836734693,3,0.08979591836734693
ER,50,0.2,0,0.19918367346938776,3,0.19591836734693877
ER,50,0.3,3,0.2726530612244898,0,0.26448979591836735
ER,50,0.4,0,0.3036734693877551,0,0.3069387755102041
ER,50,0.5,3,0.3004081632653061,0,0.30857142857142855
ER,100,0.1,0,0.11555555555555555,2,0.11474747474747475
ER,100,0.2,1,0.22383838383838384,0,0.2193939393939394
ER,100,0.3,0,0.30464646464646467,3,0.3111111111111111
ER,100,0.4,0,0.3466666666666667,1,0.3422222222222222
ER,100,0.5,1,0.36484848484848487,1,0.3652525252525253
ER,20,0.1,0,0.06315789473684211,1,0.05263157894736842
ER,20,0.2,2,0.1368421052631579,10,0.07368421052631578
ER,20,0.3,1,0.15789473684210525,1,0.1368421052631579
ER,20,0.4,4,0.15789473684210525,0,0.21052631578947367
ER,20,0.5,10,0.15789473684210525,10,0.17894736842105263
ER,50,0.1,3,0.10122448979591837,0,0.10448979591836735
ER,50,0.2,1,0.19591836734693877,1,0.19755102040816327
ER,50,0.3,1,0.25795918367346937,2,0.2416326530612245
ER,50,0.4,2,0.29714285714285715,4,0.3004081632653061
ER,50,0.5,1,0.31673469387755104,4,0.29714285714285715
ER,100,0.1,2,0.11878787878787879,4,0.11757575757575757
ER,100,0.2,2,0.22828282828282828,1,0.2286868686868687
ER,100,0.3,0,0.3022222222222222,0,0.30464646464646467
ER,100,0.4,0,0.34383838383838383,1,0.3434343434343434
ER,100,0.5,0,0.3624242424242424,1,0.3624242424242424
