type,vertex_count,edge_density,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
ER,100,0.5,3,0.3616161616161616,3,0.3604040404040404,0,0.36808080808080806
ER,20,0.1,1,0.042105263157894736,1,0.05263157894736842,0,0.05263157894736842
ER,20,0.2,0,0.11578947368421053,9,0.08421052631578947,0,0.10526315789473684
ER,20,0.3,1,0.2,6,0.1368421052631579,0,0.16842105263157894
ER,20,0.4,0,0.18947368421052632,0,0.16842105263157894,0,0.2
ER,20,0.5,2,0.24210526315789474,1,0.2631578947368421,0,0.22105263157894736
ER,50,0.1,1,0.08979591836734693,3,0.08979591836734693,0,0.09142857142857143
ER,50,0.2,4,0.16653061224489796,1,0.16979591836734695,0,0.17959183673469387
ER,50,0.3,5,0.24,1,0.2546938775510204,0,0.26448979591836735
ER,50,0.4,1,0.2922448979591837,6,0.2889795918367347,0,0.2873469387755102
ER,50,0.5,2,0.29551020408163264,1,0.32653061224489793,0,0.31183673469387757
ER,100,0.1,3,0.1111111111111111,2,0.1098989898989899,0,0.1098989898989899
ER,100,0.2,0,0.22101010101010102,2,0.22828282828282828,0,0.22707070707070706
ER,100,0.3,4,0.29373737373737374,0,0.29333333333333333,0,0.2993939393939394
ER,100,0.4,2,0.3474747474747475,3,0.3486868686868687,0,0.34626262626262627
ER,100,0.5,0,0.3608080808080808,1,0.36363636363636365,0,0.3563636363636364
ER,20,0.1,5,0.05263157894736842,10,0.042105263157894736,0,0.08421052631578947
ER,20,0.2,4,0.14736842105263157,4,0.10526315789473684,0,0.1368421052631579
ER,20,0.3,6,0.12631578947368421,10,0.11578947368421053,0,0.17894736842105263
ER,20,0.4,1,0.21052631578947367,10,0.16842105263157894,0,0.24210526315789474
ER,20,0.5,1,0.24210526315789474,2,0.24210526315789474,0,0.25263157894736843
ER,50,0.1,3,0.08653061224489796,1,0.0963265306122449,0,0.0963265306122449
ER,50,0.2,0,0.19918367346938776,2,0.19428571428571428,0,0.19591836734693877
ER,50,0.3,3,0.2595918367346939,1,0.2530612244897959,0,0.24816326530612245
ER,50,0.4,0,0.29714285714285715,2,0.29061224489795917,0,0.3020408163265306
ER,50,0.5,0,0.31673469387755104,0,0.30857142857142855,0,0.313469387755102
ER,100,0.1,0,0.11676767676767677,1,0.11717171717171718,0,0.11393939393939394
ER,100,0.2,5,0.22424242424242424,0,0.22828282828282828,0,0.2307070707070707
ER,100,0.3,4,0.30383838383838385,0,0.30747474747474746,0,0.3103030303030303
ER,100,0.4,2,0.3482828282828283,0,0.343030303030303,0,0.3418181818181818
ER,100,0.5,0,0.3591919191919192,1,0.3624242424242424,0,0.35838383838383836
ER,20,0.1,1,0.042105263157894736,10,0.021052631578947368,0,0.05263157894736842
ER,20,0.2,2,0.14736842105263157,0,0.10526315789473684,0,0.15789473684210525
ER,20,0.3,4,0.09473684210526316,8,0.12631578947368421,0,0.1368421052631579
ER,20,0.4,5,0.15789473684210525,0,0.22105263157894736,0,0.24210526315789474
ER,20,0.5,1,0.24210526315789474,10,0.18947368421052632,0,0.24210526315789474
ER,50,0.1,1,0.0946938775510204,1,0.10122448979591837,0,0.09795918367346938
ER,50,0.2,0,0.17142857142857143,2,0.16163265306122448,0,0.1730612244897959
ER,50,0.3,0,0.25142857142857145,0,0.24816326530612245,0,0.2563265306122449
ER,50,0.4,3,0.2987755102040816,1,0.2987755102040816,0,0.3036734693877551
ER,50,0.5,3,0.3248979591836735,0,0.31020408163265306,0,0.3314285714285714
ER,100,0.1,5,0.11878787878787879,1,0.12,0,0.11636363636363636
ER,100,0.2,1,0.21656565656565657,2,0.2222222222222222,0,0.2193939393939394
ER,100,0.3,4,0.3014141414141414,2,0.29454545454545455,0,0.2997979797979798
ER,100,0.4,1,0.3406060606060606,5,0.3434343434343434,0,0.3406060606060606
ER,100,0.5,2,0.35838383838383836,2,0.36444444444444446,0,0.36363636363636365
ER,20,0.1,2,0.031578947368421054,2,0.042105263157894736,0,0.042105263157894736
ER,20,0.2,6,0.16842105263157894,10,0.07368421052631578,0,0.12631578947368421
ER,20,0.3,5,0.14736842105263157,10,0.1368421052631579,0,0.17894736842105263
ER,20,0.4,0,0.18947368421052632,1,0.17894736842105263,0,0.21052631578947367
ER,20,0.5,0,0.2631578947368421,1,0.24210526315789474,0,0.25263157894736843
ER,50,0.1,1,0.08326530612244898,2,0.08326530612244898,0,0.0946938775510204
ER,50,0.2,16,0.16163265306122448,5,0.16489795918367348,0,0.16979591836734695
ER,50,0.3,0,0.2693877551020408,0,0.26448979591836735,0,0.2677551020408163
ER,50,0.4,2,0.29714285714285715,0,0.3004081632653061,0,0.31020408163265306
ER,50,0.5,1,0.31020408163265306,1,0.313469387755102,0,0.31183673469387757
ER,100,0.1,1,0.12525252525252525,5,0.12202020202020201,0,0.12242424242424242
ER,100,0.2,1,0.2193939393939394,1,0.21575757575757576,0,0.22424242424242424
ER,100,0.3,3,0.30626262626262624,1,0.2993939393939394,0,0.30464646464646467
ER,100,0.4,2,0.35313131313131313,8,0.34505050505050505,0,0.34585858585858587
ER,100,0.5,2,0.3705050505050505,1,0.35515151515151516,0,0.36767676767676766
ER,20,0.1,1,0.10526315789473684,10,0.05263157894736842,0,0.09473684210526316
ER,20,0.2,2,0.10526315789473684,9,0.08421052631578947,0,0.10526315789473684
ER,20,0.3,1,0.23157894736842105,0,0.21052631578947367,0,0.21052631578947367
ER,20,0.4,0,0.17894736842105263,0,0.23157894736842105,0,0.21052631578947367
ER,20,0.5,4,0.2,0,0.23157894736842105,0,0.22105263157894736
ER,50,0.1,4,0.08163265306122448,1,0.08163265306122448,0,0.07673469387755102
ER,50,0.2,0,0.18775510204081633,0,0.18448979591836734,0,0.18448979591836734
ER,50,0.3,0,0.24489795918367346,0,0.24489795918367346,0,0.24653061224489795
ER,50,0.4,0,0.3004081632653061,0,0.2938775510204082,0,0.29714285714285715
ER,50,0.5,1,0.31020408163265306,0,0.30857142857142855,0,0.30857142857142855
ER,100,0.1,0,0.11636363636363636,2,0.11595959595959596,0,0.11555555555555555
ER,100,0.2,0,0.2202020202020202,1,0.22181818181818183,0,0.21777777777777776
ER,100,0.3,2,0.3103030303030303,0,0.3147474747474747,0,0.31313131313131315
ER,100,0.4,2,0.3434343434343434,0,0.3503030303030303,0,0.35353535353535354
ER,100,0.5,3,0.35797979797979795,1,0.3563636363636364,0,0.36848484848484847
ER,20,0.1,0,0.07368421052631578,8,0.042105263157894736,0,0.09473684210526316
ER,20,0.2,3,0.1368421052631579,10,0.11578947368421053,0,0.15789473684210525
ER,20,0.3,4,0.18947368421052632,1,0.17894736842105263,0,0.18947368421052632
ER,20,0.4,1,0.21052631578947367,10,0.15789473684210525,0,0.23157894736842105
ER,20,0.5,5,0.18947368421052632,3,0.25263157894736843,0,0.25263157894736843
ER,50,0.1,1,0.09795918367346938,0,0.10775510204081633,0,0.0963265306122449
ER,50,0.2,0,0.15510204081632653,8,0.15346938775510205,0,0.15510204081632653
ER,50,0.3,0,0.2416326530612245,0,0.24979591836734694,0,0.25142857142857145
ER,50,0.4,2,0.29714285714285715,1,0.2922448979591837,0,0.3004081632653061
ER,50,0.5,0,0.31183673469387757,3,0.31183673469387757,0,0.313469387755102
ER,100,0.1,1,0.11717171717171718,2,0.11676767676767677,0,0.11797979797979798
ER,100,0.2,1,0.22424242424242424,1,0.22343434343434343,0,0.2202020202020202
ER,100,0.3,3,0.30303030303030304,6,0.3002020202020202,0,0.30383838383838385
ER,100,0.4,2,0.3478787878787879,0,0.34464646464646465,0,0.3470707070707071
ER,100,0.5,3,0.3624242424242424,0,0.36727272727272725,0,0.36363636363636365
ER,20,0.1,1,0.05263157894736842,8,0.042105263157894736,0,0.042105263157894736
ER,20,0.2,10,0.07368421052631578,1,0.1368421052631579,0,0.12631578947368421
ER,20,0.3,1,0.21052631578947367,0,0.22105263157894736,0,0.22105263157894736
ER,20,0.4,2,0.16842105263157894,7,0.16842105263157894,0,0.18947368421052632
ER,20,0.5,5,0.22105263157894736,10,0.18947368421052632,0,0.25263157894736843
ER,50,0.1,1,0.09795918367346938,0,0.09795918367346938,0,0.09795918367346938
ER,50,0.2,5,0.20081632653061224,1,0.19918367346938776,0,0.1893877551020408
ER,50,0.3,2,0.2563265306122449,0,0.2530612244897959,0,0.24979591836734694
ER,50,0.4,1,0.2922448979591837,3,0.31020408163265306,0,0.2987755102040816
ER,50,0.5,1,0.31510204081632653,0,0.3036734693877551,0,0.313469387755102
ER,100,0.1,0,0.11636363636363636,1,0.11878787878787879,0,0.11636363636363636
ER,100,0.2,0,0.21696969696969698,1,0.22303030303030302,0,0.22101010101010102
ER,100,0.3,0,0.29818181818181816,2,0.3002020202020202,0,0.3006060606060606
ER,100,0.4,0,0.3486868686868687,4,0.3402020202020202,0,0.34424242424242424
ER,100,0.5,1,0.35797979797979795,2,0.3612121212121212,0,0.36282828282828283
ER,20,0.1,0,0.07368421052631578,3,0.05263157894736842,0,0.06315789473684211
ER,20,0.2,12,0.09473684210526316,10,0.09473684210526316,0,0.12631578947368421
ER,20,0.3,2,0.15789473684210525,4,0.12631578947368421,0,0.16842105263157894
ER,20,0.4,0,0.22105263157894736,10,0.15789473684210525,0,0.2
ER,20,0.5,7,0.24210526315789474,2,0.23157894736842105,0,0.2736842105263158
ER,50,0.1,0,0.09306122448979592,3,0.10122448979591837,0,0.09795918367346938
ER,50,0.2,1,0.18775510204081633,1,0.17469387755102042,0,0.18612244897959185
ER,50,0.3,8,0.24489795918367346,2,0.2546938775510204,0,0.25795918367346937
ER,50,0.4,1,0.29551020408163264,3,0.3004081632653061,0,0.2938775510204082
ER,50,0.5,0,0.30857142857142855,3,0.3004081632653061,0,0.3069387755102041
ER,100,0.1,0,0.1204040404040404,0,0.12606060606060607,0,0.12363636363636364
ER,100,0.2,3,0.2222222222222222,1,0.22303030303030302,0,0.2197979797979798
ER,100,0.3,0,0.3054545454545455,0,0.30464646464646467,0,0.30303030303030304
ER,100,0.4,3,0.34949494949494947,1,0.3523232323232323,0,0.3490909090909091
ER,100,0.5,0,0.3660606060606061,6,0.36404040404040405,0,0.3660606060606061
ER,20,0.1,1,0.042105263157894736,4,0.021052631578947368,0,0.031578947368421054
ER,20,0.2,0,0.14736842105263157,9,0.11578947368421053,0,0.17894736842105263
ER,20,0.3,4,0.14736842105263157,1,0.15789473684210525,0,0.14736842105263157
ER,20,0.4,4,0.23157894736842105,7,0.22105263157894736,0,0.21052631578947367
ER,20,0.5,6,0.21052631578947367,10,0.15789473684210525,0,0.2631578947368421
ER,50,0.1,0,0.09306122448979592,8,0.0963265306122449,0,0.10122448979591837
ER,50,0.2,1,0.156734693877551,5,0.16,0,0.16489795918367348
ER,50,0.3,5,0.26285714285714284,2,0.26285714285714284,0,0.2595918367346939
ER,50,0.4,4,0.3004081632653061,0,0.2857142857142857,0,0.29551020408163264
ER,50,0.5,2,0.31020408163265306,0,0.31673469387755104,0,0.31510204081632653
ER,100,0.1,1,0.11313131313131314,1,0.11434343434343434,0,0.11474747474747475
ER,100,0.2,0,0.2193939393939394,1,0.22464646464646465,0,0.22424242424242424
ER,100,0.3,1,0.2997979797979798,1,0.3014141414141414,0,0.3014141414141414
ER,100,0.4,0,0.3470707070707071,0,0.3434343434343434,0,0.34585858585858587
ER,100,0.5,2,0.3563636363636364,0,0.3604040404040404,0,0.35515151515151516
ER,20,0.1,7,0.042105263157894736,2,0.06315789473684211,0,0.06315789473684211
ER,20,0.2,1,0.10526315789473684,2,0.11578947368421053,0,0.14736842105263157
ER,20,0.3,2,0.2,2,0.17894736842105263,0,0.2
ER,20,0.4,1,0.22105263157894736,10,0.17894736842105263,0,0.24210526315789474
ER,20,0.5,6,0.2,10,0.2,0,0.22105263157894736
ER,50,0.1,1,0.09142857142857143,3,0.0946938775510204,0,0.0946938775510204
ER,50,0.2,1,0.1893877551020408,0,0.18775510204081633,0,0.18122448979591838
ER,50,0.3,1,0.2710204081632653,2,0.2530612244897959,0,0.2710204081632653
ER,50,0.4,0,0.2857142857142857,0,0.2987755102040816,0,0.28244897959183674
ER,50,0.5,0,0.31673469387755104,1,0.3216326530612245,0,0.313469387755102
ER,100,0.1,0,0.11272727272727273,3,0.11595959595959596,0,0.11434343434343434
ER,100,0.2,1,0.22585858585858587,1,0.22787878787878788,0,0.22303030303030302
ER,100,0.3,2,0.2957575757575758,0,0.2965656565656566,0,0.3002020202020202
ER,100,0.4,1,0.34626262626262627,0,0.3498989898989899,0,0.3511111111111111
ER,100,0.5,1,0.36282828282828283,1,0.36808080808080806,0,0.36686868686868684
ER,20,0.1,1,0.042105263157894736,1,0.05263157894736842,0,0.05263157894736842
ER,20,0.2,10,0.09473684210526316,4,0.10526315789473684,0,0.11578947368421053
ER,20,0.3,1,0.16842105263157894,2,0.14736842105263157,0,0.15789473684210525
ER,20,0.4,0,0.24210526315789474,5,0.25263157894736843,0,0.24210526315789474
ER,20,0.5,1,0.2736842105263158,4,0.22105263157894736,0,0.2631578947368421
ER,50,0.1,2,0.0653061224489796,5,0.0636734693877551,0,0.0653061224489796
ER,50,0.2,0,0.1926530612244898,2,0.18612244897959185,0,0.18285714285714286
ER,50,0.3,0,0.24816326530612245,0,0.24489795918367346,0,0.24326530612244898
ER,50,0.4,0,0.2889795918367347,0,0.29551020408163264,0,0.2922448979591837
ER,50,0.5,1,0.3020408163265306,5,0.3004081632653061,0,0.31020408163265306
ER,100,0.1,1,0.12363636363636364,0,0.12727272727272726,0,0.12444444444444444
ER,100,0.2,0,0.22626262626262628,0,0.22787878787878788,0,0.23030303030303031
ER,100,0.3,3,0.30464646464646467,0,0.29535353535353537,0,0.2965656565656566
ER,100,0.4,1,0.34464646464646465,2,0.3486868686868687,0,0.3466666666666667
ER,100,0.5,0,0.36,1,0.3575757575757576,0,0.3612121212121212
ER,20,0.1,1,0.042105263157894736,0,0.042105263157894736,0,0.031578947368421054
ER,20,0.2,1,0.11578947368421053,0,0.1368421052631579,0,0.11578947368421053
ER,20,0.3,1,0.17894736842105263,10,0.11578947368421053,0,0.16842105263157894
ER,20,0.4,3,0.24210526315789474,2,0.25263157894736843,0,0.24210526315789474
ER,20,0.5,3,0.21052631578947367,0,0.24210526315789474,0,0.22105263157894736
ER,50,0.1,0,0.09306122448979592,2,0.08979591836734693,0,0.08979591836734693
ER,50,0.2,0,0.1910204081632653,1,0.1763265306122449,0,0.18448979591836734
ER,50,0.3,0,0.24489795918367346,0,0.24326530612244898,0,0.25142857142857145
ER,50,0.4,1,0.2922448979591837,1,0.27755102040816326,0,0.27918367346938777
ER,50,0.5,1,0.3069387755102041,0,0.31183673469387757,0,0.3036734693877551
ER,100,0.1,1,0.10707070707070707,0,0.11232323232323232,0,0.11232323232323232
ER,100,0.2,2,0.22383838383838384,2,0.23272727272727273,0,0.2222222222222222
ER,100,0.3,2,0.29818181818181816,0,0.3006060606060606,0,0.2957575757575758
ER,100,0.4,2,0.34505050505050505,2,0.34383838383838383,0,0.3466666666666667
ER,100,0.5,1,0.3612121212121212,2,0.3591919191919192,0,0.362020202020202
ER,20,0.1,10,0.0,0,0.042105263157894736,0,0.042105263157894736
ER,20,0.2,1,0.14736842105263157,10,0.10526315789473684,0,0.14736842105263157
ER,20,0.3,4,0.2,10,0.12631578947368421,0,0.17894736842105263
ER,20,0.4,2,0.23157894736842105,2,0.18947368421052632,0,0.23157894736842105
ER,20,0.5,2,0.22105263157894736,5,0.17894736842105263,0,0.23157894736842105
ER,50,0.1,2,0.08163265306122448,1,0.08163265306122448,0,0.08653061224489796
ER,50,0.2,0,0.17959183673469387,1,0.16979591836734695,0,0.18122448979591838
ER,50,0.3,1,0.2530612244897959,0,0.26285714285714284,0,0.2530612244897959
ER,50,0.4,1,0.29551020408163264,3,0.2857142857142857,0,0.30857142857142855
ER,50,0.5,2,0.31020408163265306,3,0.313469387755102,0,0.32
ER,100,0.1,0,0.11272727272727273,1,0.11070707070707071,0,0.11151515151515151
ER,100,0.2,6,0.22747474747474747,4,0.2311111111111111,0,0.23515151515151514
ER,100,0.3,0,0.2957575757575758,3,0.298989898989899,0,0.29858585858585857
ER,100,0.4,1,0.3486868686868687,0,0.34545454545454546,0,0.3402020202020202
ER,100,0.5,4,0.3616161616161616,0,0.36282828282828283,0,0.36282828282828283
ER,20,0.1,6,0.021052631578947368,1,0.031578947368421054,0,0.05263157894736842
ER,20,0.2,0,0.1368421052631579,1,0.12631578947368421,0,0.11578947368421053
ER,20,0.3,0,0.21052631578947367,3,0.2,0,0.14736842105263157
ER,20,0.4,2,0.18947368421052632,3,0.17894736842105263,0,0.21052631578947367
ER,20,0.5,3,0.23157894736842105,0,0.23157894736842105,0,0.23157894736842105
ER,50,0.1,0,0.08326530612244898,4,0.08163265306122448,0,0.08653061224489796
ER,50,0.2,2,0.17469387755102042,0,0.17959183673469387,0,0.18612244897959185
ER,50,0.3,0,0.24816326530612245,3,0.24653061224489795,0,0.2595918367346939
ER,50,0.4,1,0.29061224489795917,1,0.29714285714285715,0,0.2873469387755102
ER,50,0.5,1,0.3020408163265306,2,0.31673469387755104,0,0.31673469387755104
ER,100,0.1,1,0.12080808080808081,0,0.1195959595959596,0,0.1191919191919192
ER,100,0.2,1,0.22747474747474747,2,0.22787878787878788,0,0.2290909090909091
ER,100,0.3,1,0.30505050505050507,2,0.30666666666666664,0,0.30747474747474746
ER,100,0.4,1,0.34949494949494947,0,0.3519191919191919,0,0.34585858585858587
ER,100,0.5,1,0.36484848484848487,1,0.36686868686868684,0,0.3660606060606061
ER,20,0.1,1,0.042105263157894736,3,0.031578947368421054,0,0.042105263157894736
ER,20,0.2,4,0.08421052631578947,10,0.06315789473684211,0,0.09473684210526316
ER,20,0.3,1,0.24210526315789474,6,0.10526315789473684,0,0.14736842105263157
ER,20,0.4,1,0.22105263157894736,10,0.12631578947368421,0,0.23157894736842105
ER,20,0.5,4,0.22105263157894736,2,0.21052631578947367,0,0.24210526315789474
ER,50,0.1,0,0.09795918367346938,0,0.0946938775510204,0,0.10122448979591837
ER,50,0.2,1,0.18448979591836734,0,0.18122448979591838,0,0.17795918367346938
ER,50,0.3,0,0.2530612244897959,1,0.2710204081632653,0,0.26448979591836735
ER,50,0.4,4,0.2938775510204082,0,0.2873469387755102,0,0.30857142857142855
ER,50,0.5,0,0.32,8,0.30857142857142855,0,0.31183673469387757
ER,100,0.1,0,0.11797979797979798,1,0.11393939393939394,0,0.11838383838383838
ER,100,0.2,1,0.22626262626262628,0,0.22181818181818183,0,0.22303030303030302
ER,100,0.3,0,0.2961616161616162,0,0.3002020202020202,0,0.2973737373737374
ER,100,0.4,0,0.3470707070707071,2,0.3523232323232323,0,0.3478787878787879
ER,100,0.5,0,0.3616161616161616,2,0.35434343434343435,0,0.362020202020202
ER,20,0.1,0,0.031578947368421054,8,0.031578947368421054,0,0.031578947368421054
ER,20,0.2,1,0.10526315789473684,1,0.12631578947368421,0,0.12631578947368421
ER,20,0.3,1,0.21052631578947367,1,0.2,0,0.2
ER,20,0.4,1,0.22105263157894736,10,0.2,0,0.22105263157894736
ER,20,0.5,4,0.22105263157894736,0,0.23157894736842105,0,0.23157894736842105
ER,50,0.1,2,0.07673469387755102,2,0.06857142857142857,0,0.0783673469387755
ER,50,0.2,1,0.19428571428571428,2,0.18285714285714286,0,0.18285714285714286
ER,50,0.3,1,0.24979591836734694,1,0.24816326530612245,0,0.25142857142857145
ER,50,0.4,1,0.31020408163265306,2,0.2938775510204082,0,0.3069387755102041
ER,50,0.5,0,0.31020408163265306,0,0.32653061224489793,0,0.31510204081632653
ER,100,0.1,0,0.12767676767676767,2,0.1288888888888889,0,0.12727272727272726
ER,100,0.2,1,0.22181818181818183,2,0.22464646464646465,0,0.22383838383838384
ER,100,0.3,2,0.3002020202020202,1,0.30464646464646467,0,0.29858585858585857
ER,100,0.4,3,0.34383838383838383,0,0.3397979797979798,0,0.34545454545454546
ER,100,0.5,3,0.3567676767676768,3,0.3604040404040404,0,0.36484848484848487
ER,20,0.1,14,0.010526315789473684,3,0.042105263157894736,0,0.05263157894736842
ER,20,0.2,2,0.14736842105263157,3,0.14736842105263157,0,0.14736842105263157
ER,20,0.3,0,0.17894736842105263,1,0.17894736842105263,0,0.17894736842105263
ER,20,0.4,0,0.21052631578947367,2,0.22105263157894736,0,0.22105263157894736
ER,20,0.5,0,0.24210526315789474,3,0.24210526315789474,0,0.23157894736842105
ER,50,0.1,12,0.0636734693877551,3,0.06857142857142857,0,0.07020408163265306
ER,50,0.2,0,0.1926530612244898,1,0.18612244897959185,0,0.17959183673469387
ER,50,0.3,0,0.24326530612244898,0,0.24326530612244898,0,0.25142857142857145
ER,50,0.4,0,0.3036734693877551,3,0.3036734693877551,0,0.3069387755102041
ER,50,0.5,0,0.30857142857142855,0,0.3036734693877551,0,0.313469387755102
ER,100,0.1,0,0.11595959595959596,0,0.11434343434343434,0,0.11393939393939394
ER,100,0.2,0,0.22101010101010102,0,0.22181818181818183,0,0.22343434343434343
ER,100,0.3,3,0.29858585858585857,4,0.298989898989899,0,0.29818181818181816
ER,100,0.4,1,0.34464646464646465,1,0.3470707070707071,0,0.3414141414141414
ER,100,0.5,0,0.36484848484848487,1,0.35555555555555557,0,0.3652525252525253
ER,20,0.1,14,0.0,1,0.05263157894736842,0,0.07368421052631578
ER,20,0.2,12,0.08421052631578947,7,0.11578947368421053,0,0.15789473684210525
ER,20,0.3,0,0.15789473684210525,8,0.12631578947368421,0,0.18947368421052632
ER,20,0.4,10,0.15789473684210525,3,0.22105263157894736,0,0.25263157894736843
ER,20,0.5,7,0.22105263157894736,7,0.21052631578947367,0,0.2736842105263158
ER,50,0.1,1,0.08163265306122448,2,0.07510204081632653,0,0.08489795918367347
ER,50,0.2,0,0.1730612244897959,2,0.16816326530612244,0,0.16816326530612244
ER,50,0.3,0,0.2612244897959184,1,0.2693877551020408,0,0.2677551020408163
ER,50,0.4,1,0.29714285714285715,1,0.29714285714285715,0,0.29714285714285715
ER,50,0.5,0,0.29061224489795917,0,0.31183673469387757,0,0.32
ER,100,0.1,0,0.11717171717171718,0,0.11434343434343434,0,0.11555555555555555
ER,100,0.2,4,0.22626262626262628,2,0.22424242424242424,0,0.2222222222222222
ER,100,0.3,2,0.29777777777777775,1,0.29777777777777775,0,0.2973737373737374
ER,100,0.4,0,0.34545454545454546,1,0.3511111111111111,0,0.34626262626262627
ER,100,0.5,0,0.35555555555555557,0,0.36282828282828283,0,0.3604040404040404
ER,20,0.1,2,0.05263157894736842,2,0.06315789473684211,0,0.06315789473684211
ER,20,0.2,1,0.14736842105263157,6,0.10526315789473684,0,0.1368421052631579
ER,20,0.3,6,0.1368421052631579,10,0.14736842105263157,0,0.17894736842105263
ER,20,0.4,4,0.15789473684210525,2,0.23157894736842105,0,0.24210526315789474
ER,20,0.5,9,0.21052631578947367,0,0.2631578947368421,0,0.21052631578947367
ER,50,0.1,0,0.08653061224489796,1,0.08489795918367347,0,0.08816326530612245
ER,50,0.2,9,0.18612244897959185,1,0.18122448979591838,0,0.18448979591836734
ER,50,0.3,2,0.2612244897959184,3,0.24326530612244898,0,0.25795918367346937
ER,50,0.4,2,0.28408163265306124,4,0.29551020408163264,0,0.2938775510204082
ER,50,0.5,0,0.3053061224489796,0,0.3053061224489796,0,0.3069387755102041
ER,100,0.1,0,0.11595959595959596,1,0.11717171717171718,0,0.11717171717171718
ER,100,0.2,1,0.22505050505050506,1,0.22585858585858587,0,0.22707070707070706
ER,100,0.3,2,0.2997979797979798,1,0.3014141414141414,0,0.30464646464646467
ER,100,0.4,1,0.34383838383838383,2,0.34464646464646465,0,0.3373737373737374
ER,100,0.5,0,0.36363636363636365,0,0.3656565656565657,0,0.3567676767676768
ER,20,0.1,5,0.042105263157894736,10,0.031578947368421054,0,0.06315789473684211
ER,20,0.2,1,0.14736842105263157,4,0.14736842105263157,0,0.15789473684210525
ER,20,0.3,8,0.11578947368421053,1,0.17894736842105263,0,0.18947368421052632
ER,20,0.4,2,0.23157894736842105,2,0.21052631578947367,0,0.2631578947368421
ER,20,0.5,4,0.21052631578947367,10,0.22105263157894736,0,0.23157894736842105
ER,50,0.1,4,0.08489795918367347,5,0.08163265306122448,0,0.08653061224489796
ER,50,0.2,0,0.18775510204081633,1,0.19428571428571428,0,0.20244897959183675
ER,50,0.3,0,0.26448979591836735,1,0.25795918367346937,0,0.2677551020408163
ER,50,0.4,3,0.2938775510204082,0,0.29061224489795917,0,0.313469387755102
ER,50,0.5,1,0.2938775510204082,1,0.3216326530612245,0,0.3020408163265306
ER,100,0.1,3,0.11474747474747475,2,0.11555555555555555,0,0.11555555555555555
ER,100,0.2,4,0.2294949494949495,2,0.23030303030303031,0,0.2290909090909091
ER,100,0.3,2,0.3014141414141414,5,0.2957575757575758,0,0.29454545454545455
ER,100,0.4,0,0.34464646464646465,0,0.34545454545454546,0,0.3486868686868687
ER,100,0.5,0,0.35838383838383836,5,0.3656565656565657,0,0.3624242424242424
ER,20,0.1,2,0.06315789473684211,6,0.031578947368421054,0,0.05263157894736842
ER,20,0.2,4,0.09473684210526316,10,0.08421052631578947,0,0.15789473684210525
ER,20,0.3,2,0.21052631578947367,0,0.2,0,0.2
ER,20,0.4,1,0.22105263157894736,5,0.21052631578947367,0,0.22105263157894736
ER,20,0.5,6,0.29473684210526313,5,0.22105263157894736,0,0.25263157894736843
ER,50,0.1,1,0.09142857142857143,2,0.09142857142857143,0,0.08489795918367347
ER,50,0.2,2,0.17469387755102042,1,0.18285714285714286,0,0.1910204081632653
ER,50,0.3,0,0.26285714285714284,1,0.2612244897959184,0,0.2563265306122449
ER,50,0.4,1,0.31510204081632653,3,0.28408163265306124,0,0.3020408163265306
ER,50,0.5,0,0.3216326530612245,0,0.3036734693877551,0,0.3069387755102041
ER,100,0.1,1,0.11555555555555555,1,0.1191919191919192,0,0.11636363636363636
ER,100,0.2,1,0.22383838383838384,2,0.22747474747474747,0,0.2222222222222222
ER,100,0.3,0,0.2997979797979798,2,0.30747474747474746,0,0.30383838383838385
ER,100,0.4,1,0.3470707070707071,0,0.3422222222222222,0,0.34545454545454546
ER,100,0.5,0,0.3692929292929293,1,0.36282828282828283,0,0.3604040404040404
ER,20,0.1,3,0.05263157894736842,5,0.042105263157894736,0,0.06315789473684211
ER,20,0.2,7,0.16842105263157894,2,0.15789473684210525,0,0.1368421052631579
ER,20,0.3,3,0.16842105263157894,10,0.17894736842105263,0,0.2
ER,20,0.4,3,0.18947368421052632,1,0.23157894736842105,0,0.23157894736842105
ER,20,0.5,2,0.2,8,0.18947368421052632,0,0.25263157894736843
ER,50,0.1,0,0.10448979591836735,1,0.10448979591836735,0,0.10285714285714286
ER,50,0.2,2,0.17469387755102042,2,0.1730612244897959,0,0.17795918367346938
ER,50,0.3,4,0.24816326530612245,0,0.2530612244897959,0,0.24653061224489795
ER,50,0.4,0,0.29061224489795917,3,0.2922448979591837,0,0.29714285714285715
ER,50,0.5,0,0.30857142857142855,0,0.31673469387755104,0,0.29551020408163264
ER,100,0.1,1,0.11878787878787879,0,0.11515151515151516,0,0.11595959595959596
ER,100,0.2,1,0.21656565656565657,0,0.21535353535353535,0,0.21696969696969698
ER,100,0.3,3,0.30626262626262624,1,0.29535353535353537,0,0.2973737373737374
ER,100,0.4,0,0.34585858585858587,1,0.338989898989899,0,0.336969696969697
ER,100,0.5,1,0.36404040404040405,1,0.3616161616161616,0,0.3616161616161616
ER,20,0.1,2,0.05263157894736842,1,0.05263157894736842,0,0.06315789473684211
ER,20,0.2,2,0.11578947368421053,2,0.1368421052631579,0,0.14736842105263157
ER,20,0.3,1,0.17894736842105263,2,0.18947368421052632,0,0.17894736842105263
ER,20,0.4,1,0.22105263157894736,0,0.18947368421052632,0,0.22105263157894736
