type,vertex_count,edge_density,original_fp,original_energy,eigenvector_fp,eigenvector_energy,pagerank_fp, pagerank_energy, betweenness_fp, betweenness_energy, clustering_fp, clustering_energy, degree_fp, degree_energy
ER,20,0.4,0,0.22105263157894736,0,0.23157894736842105,1,0.21052631578947367,3,0.20320855614973263,1,0.2,10,0.2482758620689655
ER,20,0.5,0,0.2631578947368421,2,0.2222222222222222,0,0.23157894736842105,3,0.23529411764705882,6,0.2057142857142857,6,0.2057142857142857
ER,50,0.1,0,0.09959183673469388,1,0.0963265306122449,0,0.10122448979591837,2,0.08660130718954248,1,0.09795918367346938,1,0.08653061224489796
ER,50,0.2,0,0.19428571428571428,1,0.19428571428571428,3,0.20294599018003273,0,0.18612244897959185,1,0.19591836734693877,0,0.19918367346938776
ER,50,0.3,1,0.2530612244897959,1,0.25142857142857145,0,0.24326530612244898,2,0.2581699346405229,1,0.24326530612244898,0,0.2530612244897959
ER,50,0.4,1,0.3020408163265306,1,0.2938775510204082,0,0.2938775510204082,0,0.3004081632653061,0,0.2987755102040816,2,0.29411764705882354
ER,50,0.5,1,0.3069387755102041,5,0.3045267489711934,1,0.3216326530612245,2,0.30718954248366015,1,0.2808163265306122,0,0.313469387755102
ER,100,0.1,3,0.11198706286638367,4,0.1104368932038835,0,0.11434343434343434,0,0.11555555555555555,0,0.11434343434343434,4,0.11326860841423948
ER,100,0.2,1,0.21858585858585858,0,0.21535353535353535,1,0.21171717171717172,0,0.21414141414141413,2,0.21620529399878763,1,0.21818181818181817
ER,100,0.3,1,0.30424242424242426,1,0.30666666666666664,1,0.3086868686868687,0,0.3098989898989899,0,0.30464646464646467,0,0.30828282828282827
ER,100,0.4,1,0.3418181818181818,1,0.3507070707070707,2,0.34269549403919985,9,0.35002035002035004,0,0.3498989898989899,0,0.34424242424242424
ER,100,0.5,3,0.3630483121083485,1,0.36,0,0.362020202020202,3,0.36628259551243175,2,0.3649222065063649,6,0.37041540020263425
ER,20,0.1,0,0.06315789473684211,1,0.05263157894736842,2,0.031746031746031744,2,0.031746031746031744,2,0.06349206349206349,9,0.06493506493506493
ER,20,0.2,1,0.12631578947368421,3,0.0855614973262032,1,0.12631578947368421,1,0.10526315789473684,0,0.12631578947368421,1,0.10526315789473684
ER,20,0.3,9,0.19480519480519481,2,0.19047619047619047,1,0.16842105263157894,2,0.20105820105820105,1,0.2,10,0.19310344827586207
ER,20,0.4,0,0.21052631578947367,0,0.17894736842105263,0,0.18947368421052632,3,0.20320855614973263,2,0.21164021164021163,3,0.1925133689839572
ER,20,0.5,2,0.24338624338624337,0,0.23157894736842105,1,0.22105263157894736,0,0.22105263157894736,2,0.21164021164021163,0,0.2
ER,50,0.1,1,0.08979591836734693,0,0.08979591836734693,0,0.08979591836734693,0,0.08979591836734693,0,0.08653061224489796,2,0.08660130718954248
ER,50,0.2,2,0.1830065359477124,2,0.17973856209150327,0,0.17795918367346938,0,0.18612244897959185,0,0.17959183673469387,1,0.18775510204081633
ER,50,0.3,1,0.2530612244897959,1,0.2677551020408163,1,0.26285714285714284,0,0.2693877551020408,0,0.2530612244897959,0,0.24979591836734694
ER,50,0.4,0,0.29061224489795917,2,0.2908496732026144,1,0.29061224489795917,0,0.29551020408163264,2,0.29248366013071897,0,0.29714285714285715
ER,50,0.5,3,0.32242225859247137,0,0.3069387755102041,3,0.31751227495908346,3,0.3191489361702128,1,0.3216326530612245,0,0.3036734693877551
ER,100,0.1,2,0.11840775914326127,0,0.1103030303030303,0,0.11636363636363636,0,0.11474747474747475,0,0.11555555555555555,2,0.1143665386946858
ER,100,0.2,1,0.2202020202020202,1,0.2206060606060606,1,0.21737373737373739,2,0.2158011719539301,0,0.21575757575757576,0,0.21575757575757576
ER,100,0.3,0,0.29373737373737374,0,0.2973737373737374,2,0.2978379470600121,1,0.29333333333333333,0,0.29858585858585857,0,0.2925252525252525
ER,100,0.4,1,0.3519191919191919,0,0.3503030303030303,1,0.3498989898989899,0,0.35393939393939394,0,0.34464646464646465,0,0.3478787878787879
ER,100,0.5,0,0.36484848484848487,1,0.36686868686868684,0,0.36323232323232324,1,0.36323232323232324,5,0.36072874493927126,1,0.36444444444444446
ER,20,0.1,1,0.07368421052631578,6,0.03428571428571429,1,0.06315789473684211,1,0.05263157894736842,1,0.06315789473684211,1,0.05263157894736842
ER,20,0.2,6,0.13714285714285715,0,0.15789473684210525,1,0.14736842105263157,0,0.12631578947368421,0,0.15789473684210525,3,0.12834224598930483
ER,20,0.3,0,0.16842105263157894,5,0.17777777777777778,1,0.16842105263157894,0,0.16842105263157894,1,0.14736842105263157,2,0.17989417989417988
ER,20,0.4,3,0.20320855614973263,1,0.22105263157894736,0,0.23157894736842105,0,0.22105263157894736,3,0.20320855614973263,1,0.21052631578947367
ER,20,0.5,4,0.21739130434782608,5,0.2111111111111111,0,0.23157894736842105,5,0.2,7,0.2603550295857988,0,0.24210526315789474
ER,50,0.1,0,0.08653061224489796,14,0.08112874779541446,2,0.0915032679738562,1,0.08653061224489796,2,0.08823529411764706,0,0.08653061224489796
ER,50,0.2,5,0.18106995884773663,3,0.18985270049099837,0,0.18448979591836734,2,0.18627450980392157,3,0.18494271685761046,0,0.18448979591836734
ER,50,0.3,4,0.25430680885972107,0,0.2612244897959184,0,0.2677551020408163,1,0.2612244897959184,2,0.2549019607843137,1,0.25795918367346937
ER,50,0.4,2,0.3006535947712418,2,0.3104575163398693,1,0.29714285714285715,3,0.2978723404255319,0,0.2987755102040816,1,0.2889795918367347
ER,50,0.5,6,0.315702479338843,0,0.3004081632653061,1,0.31673469387755104,0,0.3069387755102041,2,0.30392156862745096,4,0.31009023789991796
ER,100,0.1,0,0.11232323232323232,0,0.11232323232323232,0,0.11434343434343434,2,0.11234592847039807,11,0.118488253319714,0,0.11232323232323232
ER,100,0.2,2,0.22994544352394422,0,0.22707070707070706,0,0.22828282828282828,1,0.2319191919191919,2,0.22832895534451406,1,0.2286868686868687
ER,100,0.3,2,0.30753687613659325,2,0.30753687613659325,0,0.30262626262626263,0,0.31232323232323234,1,0.30747474747474746,1,0.30464646464646467
ER,100,0.4,0,0.34949494949494947,1,0.343030303030303,1,0.3426262626262626,1,0.34949494949494947,0,0.3482828282828283,0,0.3486868686868687
ER,100,0.5,1,0.36646464646464644,0,0.36848484848484847,1,0.36808080808080806,3,0.36102688498079644,2,0.35724388765407156,0,0.36484848484848487
ER,20,0.1,0,0.06315789473684211,0,0.05263157894736842,0,0.05263157894736842,0,0.031578947368421054,2,0.042328042328042326,0,0.06315789473684211
ER,20,0.2,0,0.05263157894736842,0,0.06315789473684211,0,0.06315789473684211,6,0.05714285714285714,1,0.06315789473684211,2,0.042328042328042326
ER,20,0.3,2,0.14814814814814814,1,0.1368421052631579,2,0.12698412698412698,2,0.14814814814814814,4,0.13043478260869565,8,0.12345679012345678
ER,20,0.4,1,0.2,2,0.21164021164021163,10,0.15172413793103448,2,0.19047619047619047,2,0.21164021164021163,0,0.24210526315789474
ER,20,0.5,2,0.2328042328042328,1,0.23157894736842105,0,0.18947368421052632,1,0.24210526315789474,1,0.23157894736842105,0,0.23157894736842105
ER,50,0.1,0,0.0963265306122449,3,0.09328968903436989,3,0.09328968903436989,0,0.10285714285714286,0,0.0946938775510204,1,0.09795918367346938
ER,50,0.2,5,0.1991769547325103,0,0.1910204081632653,0,0.19428571428571428,1,0.19918367346938776,2,0.1895424836601307,2,0.19281045751633988
ER,50,0.3,0,0.24,0,0.23346938775510204,0,0.24816326530612245,5,0.2419753086419753,1,0.2416326530612245,0,0.23510204081632652
ER,50,0.4,2,0.2908496732026144,1,0.2987755102040816,1,0.29061224489795917,2,0.3022875816993464,7,0.29401993355481726,2,0.29248366013071897
ER,50,0.5,1,0.3069387755102041,0,0.30857142857142855,1,0.313469387755102,0,0.30857142857142855,3,0.3044189852700491,0,0.3020408163265306
ER,100,0.1,0,0.11595959595959596,2,0.1143665386946858,0,0.11555555555555555,2,0.1151747827844009,0,0.11717171717171718,0,0.11717171717171718
ER,100,0.2,1,0.21737373737373739,1,0.21696969696969698,1,0.21777777777777776,0,0.21858585858585858,4,0.21318770226537218,0,0.21696969696969698
ER,100,0.3,1,0.30262626262626263,3,0.30321406913280774,1,0.30424242424242426,0,0.30343434343434345,5,0.2987854251012146,0,0.2917171717171717
ER,100,0.4,2,0.34916144675692057,4,0.3491100323624595,3,0.3432383262583384,0,0.34464646464646465,1,0.3474747474747475,3,0.3436426116838488
ER,100,0.5,0,0.36646464646464644,2,0.3592644978783593,2,0.35805213174378664,1,0.36,2,0.3624974742372196,0,0.3595959595959596
ER,20,0.1,1,0.05263157894736842,2,0.042328042328042326,1,0.05263157894736842,3,0.053475935828877004,1,0.042105263157894736,1,0.042105263157894736
ER,20,0.2,2,0.1693121693121693,0,0.15789473684210525,8,0.13580246913580246,0,0.1368421052631579,2,0.12698412698412698,0,0.15789473684210525
ER,20,0.3,10,0.1793103448275862,4,0.22826086956521738,1,0.16842105263157894,0,0.17894736842105263,0,0.18947368421052632,8,0.18518518518518517
ER,20,0.4,1,0.21052631578947367,1,0.22105263157894736,0,0.22105263157894736,0,0.22105263157894736,4,0.2608695652173913,3,0.26737967914438504
ER,20,0.5,0,0.24210526315789474,4,0.18478260869565216,0,0.18947368421052632,2,0.20105820105820105,2,0.2222222222222222,9,0.16883116883116883
ER,50,0.1,4,0.0918785890073831,1,0.08979591836734693,1,0.0946938775510204,0,0.0946938775510204,1,0.09306122448979592,1,0.08163265306122448
ER,50,0.2,0,0.1730612244897959,1,0.18285714285714286,1,0.1730612244897959,1,0.17142857142857143,1,0.17959183673469387,0,0.1730612244897959
ER,50,0.3,4,0.2526661197703035,1,0.24489795918367346,0,0.2612244897959184,1,0.2563265306122449,2,0.2565359477124183,3,0.24222585924713586
ER,50,0.4,0,0.29714285714285715,1,0.2889795918367347,0,0.29714285714285715,3,0.2978723404255319,1,0.2938775510204082,4,0.2936833470057424
ER,50,0.5,1,0.3069387755102041,0,0.30857142857142855,2,0.2957516339869281,1,0.30857142857142855,0,0.30857142857142855,0,0.31183673469387757
ER,100,0.1,1,0.11191919191919192,1,0.1111111111111111,0,0.11232323232323232,1,0.11151515151515151,0,0.11151515151515151,2,0.11072944029096787
ER,100,0.2,1,0.22181818181818183,0,0.2222222222222222,1,0.2202020202020202,2,0.22226712467165083,1,0.2222222222222222,0,0.2202020202020202
ER,100,0.3,2,0.3063245100020206,2,0.3071327540917357,1,0.30626262626262624,3,0.30523549626035984,2,0.30430389977773287,1,0.3022222222222222
ER,100,0.4,4,0.35072815533980584,0,0.343030303030303,0,0.34585858585858587,2,0.3467367144877753,0,0.3523232323232323,3,0.34202546998180716
ER,100,0.5,0,0.3660606060606061,8,0.3612352702153596,2,0.36411396241664984,0,0.3612121212121212,3,0.36911259349100467,1,0.36282828282828283
ER,20,0.1,4,0.05434782608695652,12,0.03225806451612903,1,0.08421052631578947,1,0.05263157894736842,1,0.06315789473684211,1,0.06315789473684211
ER,20,0.2,1,0.11578947368421053,4,0.10869565217391304,3,0.053475935828877004,0,0.07368421052631578,1,0.10526315789473684,0,0.10526315789473684
ER,20,0.3,4,0.17391304347826086,1,0.17894736842105263,2,0.21164021164021163,1,0.2,2,0.20105820105820105,0,0.18947368421052632
ER,20,0.4,1,0.25263157894736843,0,0.22105263157894736,0,0.24210526315789474,1,0.21052631578947367,8,0.24691358024691357,1,0.22105263157894736
ER,20,0.5,9,0.24675324675324675,8,0.20987654320987653,1,0.22105263157894736,10,0.1793103448275862,2,0.2222222222222222,10,0.19310344827586207
ER,50,0.1,0,0.0963265306122449,0,0.09959183673469388,0,0.10775510204081633,1,0.10285714285714286,1,0.10448979591836735,2,0.09967320261437909
ER,50,0.2,6,0.17355371900826447,2,0.16176470588235295,2,0.16013071895424835,1,0.16653061224489796,2,0.16339869281045752,1,0.17142857142857143
ER,50,0.3,4,0.24938474159146842,0,0.2563265306122449,4,0.2526661197703035,3,0.2553191489361702,1,0.24489795918367346,1,0.24816326530612245
ER,50,0.4,1,0.2922448979591837,1,0.29714285714285715,1,0.2857142857142857,2,0.272875816993464,6,0.2859504132231405,0,0.29061224489795917
ER,50,0.5,0,0.31183673469387757,1,0.31510204081632653,0,0.31673469387755104,0,0.31510204081632653,2,0.3104575163398693,5,0.3111111111111111
ER,100,0.1,0,0.10868686868686869,0,0.11070707070707071,1,0.11353535353535353,1,0.1103030303030303,0,0.11191919191919192,2,0.11153768438068297
ER,100,0.2,1,0.21333333333333335,0,0.21656565656565657,3,0.21507984637153832,0,0.21535353535353535,0,0.21414141414141413,0,0.21535353535353535
ER,100,0.3,0,0.30707070707070705,0,0.3098989898989899,3,0.30483121083484943,0,0.3058585858585859,0,0.30262626262626263,1,0.30787878787878786
ER,100,0.4,1,0.3478787878787879,1,0.3482828282828283,1,0.3511111111111111,2,0.3451202263083451,1,0.3414141414141414,1,0.3486868686868687
ER,100,0.5,0,0.3595959595959596,4,0.36245954692556637,0,0.3575757575757576,2,0.35845625378864415,1,0.3612121212121212,1,0.3571717171717172
ER,20,0.1,8,0.012345679012345678,8,0.024691358024691357,1,0.031578947368421054,1,0.031578947368421054,4,0.021739130434782608,3,0.0213903743315508
ER,20,0.2,7,0.1301775147928994,0,0.11578947368421053,6,0.09142857142857143,10,0.13793103448275862,4,0.13043478260869565,4,0.11956521739130435
ER,20,0.3,1,0.18947368421052632,12,0.14516129032258066,1,0.15789473684210525,6,0.2057142857142857,7,0.1893491124260355,0,0.24210526315789474
ER,20,0.4,7,0.2603550295857988,4,0.22826086956521738,6,0.13714285714285715,14,0.2222222222222222,7,0.20118343195266272,4,0.20652173913043478
ER,20,0.5,3,0.31016042780748665,3,0.21390374331550802,2,0.21164021164021163,1,0.23157894736842105,4,0.2391304347826087,1,0.21052631578947367
ER,50,0.1,0,0.09306122448979592,6,0.08925619834710743,0,0.0946938775510204,0,0.09142857142857143,6,0.08429752066115702,1,0.09142857142857143
ER,50,0.2,0,0.1910204081632653,1,0.1910204081632653,1,0.1910204081632653,1,0.1910204081632653,0,0.1910204081632653,4,0.18867924528301888
ER,50,0.3,6,0.23471074380165288,3,0.24222585924713586,0,0.24816326530612245,0,0.24,1,0.2416326530612245,1,0.24
ER,50,0.4,1,0.29551020408163264,1,0.2987755102040816,0,0.29551020408163264,2,0.29248366013071897,0,0.31183673469387757,1,0.3036734693877551
ER,50,0.5,1,0.3036734693877551,0,0.3069387755102041,3,0.2995090016366612,1,0.31510204081632653,0,0.313469387755102,2,0.30392156862745096
ER,100,0.1,0,0.1098989898989899,0,0.10909090909090909,5,0.1076923076923077,1,0.10868686868686869,4,0.1104368932038835,2,0.10587997575267731
ER,100,0.2,0,0.2222222222222222,1,0.2206060606060606,1,0.2222222222222222,0,0.2202020202020202,1,0.2222222222222222,1,0.2202020202020202
ER,100,0.3,0,0.3014141414141414,1,0.29858585858585857,1,0.2917171717171717,1,0.29535353535353537,1,0.298989898989899,0,0.30383838383838385
ER,100,0.4,5,0.3481781376518219,3,0.3440468971093592,0,0.3511111111111111,0,0.34949494949494947,4,0.3491100323624595,3,0.3480897513644633
ER,100,0.5,1,0.36444444444444446,1,0.36323232323232324,1,0.36282828282828283,1,0.362020202020202,3,0.3581968870022236,0,0.36282828282828283
ER,20,0.1,7,0.03550295857988166,0,0.042105263157894736,1,0.05263157894736842,0,0.06315789473684211,1,0.031578947368421054,1,0.05263157894736842
ER,20,0.2,1,0.1368421052631579,0,0.11578947368421053,2,0.1164021164021164,2,0.10582010582010581,1,0.1368421052631579,1,0.12631578947368421
ER,20,0.3,0,0.15789473684210525,1,0.17894736842105263,1,0.17894736842105263,7,0.17751479289940827,5,0.18888888888888888,0,0.2
ER,20,0.4,2,0.2328042328042328,1,0.23157894736842105,2,0.21164021164021163,2,0.20105820105820105,3,0.23529411764705882,1,0.21052631578947367
ER,20,0.5,2,0.2328042328042328,1,0.22105263157894736,0,0.24210526315789474,3,0.23529411764705882,1,0.24210526315789474,2,0.14814814814814814
ER,50,0.1,12,0.1000862812769629,1,0.09795918367346938,1,0.08979591836734693,1,0.0963265306122449,1,0.09959183673469388,1,0.09142857142857143
ER,50,0.2,2,0.17483660130718953,2,0.17483660130718953,1,0.17469387755102042,0,0.16653061224489796,1,0.18285714285714286,0,0.17142857142857143
ER,50,0.3,0,0.2546938775510204,0,0.2530612244897959,0,0.2546938775510204,1,0.2563265306122449,0,0.2530612244897959,3,0.2635024549918167
ER,50,0.4,2,0.29248366013071897,1,0.29061224489795917,1,0.28244897959183674,1,0.2922448979591837,4,0.29860541427399506,3,0.3027823240589198
ER,50,0.5,0,0.313469387755102,0,0.31020408163265306,1,0.3020408163265306,3,0.309328968903437,2,0.32516339869281047,1,0.31510204081632653
ER,100,0.1,0,0.11676767676767677,0,0.11676767676767677,1,0.11797979797979798,3,0.117242773398019,1,0.11757575757575757,1,0.11878787878787879
ER,100,0.2,0,0.21333333333333335,1,0.2096969696969697,2,0.2109517074156395,3,0.21386699009500706,3,0.21346270466949666,3,0.21790984435011118
ER,100,0.3,0,0.296969696969697,1,0.30505050505050507,1,0.3058585858585859,2,0.297029702970297,0,0.30505050505050507,0,0.3022222222222222
ER,100,0.4,0,0.3527272727272727,2,0.34633259244291775,1,0.3422222222222222,0,0.3486868686868687,1,0.3507070707070707,0,0.3478787878787879
ER,100,0.5,6,0.36028368794326243,0,0.355959595959596,2,0.36168923014750454,0,0.36323232323232324,1,0.3575757575757576,2,0.36775106082036774
ER,20,0.1,6,0.011428571428571429,0,0.031578947368421054,1,0.021052631578947368,2,0.010582010582010581,2,0.031746031746031744,0,0.010526315789473684
ER,20,0.2,6,0.08,2,0.1164021164021164,2,0.09523809523809523,0,0.14736842105263157,1,0.11578947368421053,1,0.15789473684210525
ER,20,0.3,0,0.2,0,0.18947368421052632,4,0.18478260869565216,0,0.18947368421052632,4,0.17391304347826086,1,0.2
ER,20,0.4,3,0.1925133689839572,8,0.2222222222222222,1,0.22105263157894736,2,0.2222222222222222,1,0.23157894736842105,1,0.22105263157894736
ER,20,0.5,2,0.24338624338624337,1,0.23157894736842105,0,0.23157894736842105,5,0.23333333333333334,1,0.23157894736842105,1,0.23157894736842105
ER,50,0.1,14,0.07583774250440917,3,0.08346972176759411,1,0.07673469387755102,1,0.08816326530612245,2,0.0784313725490196,1,0.08163265306122448
ER,50,0.2,1,0.17959183673469387,2,0.16830065359477125,1,0.17142857142857143,1,0.16326530612244897,1,0.1730612244897959,2,0.16993464052287582
ER,50,0.3,0,0.2530612244897959,1,0.2563265306122449,3,0.28314238952536824,0,0.2726530612244898,0,0.27918367346938777,0,0.2726530612244898
ER,50,0.4,1,0.3036734693877551,3,0.2896890343698854,1,0.2938775510204082,0,0.29714285714285715,0,0.31020408163265306,0,0.29714285714285715
ER,50,0.5,1,0.31673469387755104,3,0.3158756137479542,10,0.3169491525423729,0,0.32,1,0.32,1,0.3004081632653061
ER,100,0.1,0,0.11797979797979798,1,0.11636363636363636,2,0.11598302687411598,2,0.1151747827844009,0,0.11838383838383838,5,0.11497975708502024
ER,100,0.2,2,0.23115780965851687,3,0.22720840913685061,0,0.22828282828282828,2,0.2287330773893716,0,0.23030303030303031,1,0.22787878787878788
ER,100,0.3,1,0.3103030303030303,1,0.30383838383838385,3,0.3007883565797453,0,0.30303030303030304,4,0.3029935275080906,3,0.29836264402668283
ER,100,0.4,2,0.3467367144877753,0,0.3406060606060606,1,0.343030303030303,0,0.3414141414141414,0,0.3470707070707071,1,0.3422222222222222
ER,100,0.5,0,0.36444444444444446,0,0.36323232323232324,0,0.36808080808080806,0,0.3624242424242424,2,0.3620933521923621,1,0.36404040404040405
ER,20,0.1,2,0.031746031746031744,2,0.021164021164021163,1,0.06315789473684211,1,0.042105263157894736,2,0.021164021164021163,6,0.022857142857142857
ER,20,0.2,1,0.15789473684210525,1,0.1368421052631579,1,0.16842105263157894,1,0.14736842105263157,0,0.14736842105263157,0,0.16842105263157894
ER,20,0.3,1,0.15789473684210525,0,0.14736842105263157,2,0.12698412698412698,1,0.15789473684210525,0,0.12631578947368421,0,0.14736842105263157
ER,20,0.4,0,0.2,1,0.21052631578947367,1,0.24210526315789474,4,0.1956521739130435,1,0.23157894736842105,2,0.2222222222222222
ER,20,0.5,0,0.24210526315789474,1,0.24210526315789474,0,0.21052631578947367,0,0.25263157894736843,0,0.23157894736842105,1,0.24210526315789474
ER,50,0.1,3,0.09328968903436989,2,0.0915032679738562,0,0.0946938775510204,1,0.08489795918367347,1,0.09142857142857143,2,0.10130718954248366
ER,50,0.2,3,0.1734860883797054,3,0.1734860883797054,0,0.16653061224489796,0,0.17469387755102042,2,0.16993464052287582,0,0.16979591836734695
ER,50,0.3,1,0.25795918367346937,2,0.24509803921568626,2,0.24836601307189543,0,0.25142857142857145,1,0.24489795918367346,0,0.2595918367346939
ER,50,0.4,3,0.281505728314239,0,0.2938775510204082,5,0.29300411522633746,1,0.29061224489795917,0,0.29551020408163264,2,0.28921568627450983
ER,50,0.5,1,0.31673469387755104,1,0.3069387755102041,0,0.30857142857142855,0,0.30857142857142855,0,0.31673469387755104,0,0.30857142857142855
ER,100,0.1,1,0.11191919191919192,1,0.10868686868686869,1,0.11272727272727273,1,0.11151515151515151,1,0.11272727272727273,4,0.11205501618122977
ER,100,0.2,3,0.22437841115827775,1,0.22343434343434343,1,0.22383838383838384,1,0.21696969696969698,0,0.22141414141414142,1,0.22464646464646465
ER,100,0.3,1,0.30303030303030304,1,0.3014141414141414,1,0.2997979797979798,1,0.30383838383838385,3,0.3024054982817869,2,0.3055162659123055
ER,100,0.4,0,0.34383838383838383,1,0.34505050505050505,3,0.34202546998180716,0,0.34505050505050505,0,0.3527272727272727,1,0.34464646464646465
ER,100,0.5,0,0.35515151515151516,2,0.3653263285512225,0,0.3608080808080808,3,0.3646654538103901,3,0.35738831615120276,1,0.3624242424242424
ER,20,0.1,1,0.031578947368421054,3,0.0213903743315508,0,0.021052631578947368,1,0.042105263157894736,1,0.031578947368421054,1,0.031578947368421054
ER,20,0.2,4,0.09782608695652174,10,0.1103448275862069,1,0.12631578947368421,1,0.1368421052631579,1,0.12631578947368421,2,0.09523809523809523
ER,20,0.3,5,0.24444444444444444,3,0.18181818181818182,0,0.17894736842105263,1,0.15789473684210525,0,0.17894736842105263,0,0.16842105263157894
ER,20,0.4,13,0.25,0,0.23157894736842105,1,0.24210526315789474,0,0.2,4,0.15217391304347827,3,0.21390374331550802
ER,20,0.5,2,0.25396825396825395,0,0.22105263157894736,4,0.21739130434782608,4,0.21739130434782608,0,0.24210526315789474,6,0.19428571428571428
ER,50,0.1,2,0.08006535947712418,2,0.08333333333333333,1,0.08326530612244898,0,0.08326530612244898,2,0.08169934640522876,1,0.0783673469387755
ER,50,0.2,0,0.18285714285714286,0,0.18612244897959185,0,0.17795918367346938,2,0.184640522875817,0,0.18285714285714286,2,0.1830065359477124
ER,50,0.3,3,0.23731587561374795,1,0.24653061224489795,0,0.24816326530612245,0,0.24489795918367346,0,0.25142857142857145,4,0.2526661197703035
ER,50,0.4,0,0.3004081632653061,0,0.3036734693877551,0,0.2873469387755102,0,0.29551020408163264,2,0.2908496732026144,1,0.29551020408163264
ER,50,0.5,6,0.3239669421487603,0,0.31673469387755104,1,0.3069387755102041,2,0.3300653594771242,5,0.31440329218106994,1,0.31510204081632653
ER,100,0.1,2,0.11194180642554051,1,0.11313131313131314,1,0.11232323232323232,0,0.1111111111111111,0,0.11070707070707071,2,0.11153768438068297
ER,100,0.2,0,0.21898989898989898,0,0.2197979797979798,1,0.22141414141414142,1,0.22181818181818183,0,0.22101010101010102,1,0.22424242424242424
ER,100,0.3,1,0.2965656565656566,1,0.298989898989899,1,0.2925252525252525,1,0.2965656565656566,0,0.2909090909090909,0,0.29858585858585857
ER,100,0.4,1,0.3422222222222222,2,0.3439078601737725,2,0.33946251768033947,4,0.340210355987055,2,0.3406748838149121,0,0.3414141414141414
ER,100,0.5,1,0.36323232323232324,0,0.362020202020202,3,0.3638568829593693,3,0.36223974125732766,4,0.3661003236245955,2,0.3588603758335017
ER,20,0.1,1,0.05263157894736842,1,0.05263157894736842,1,0.06315789473684211,0,0.06315789473684211,1,0.05263157894736842,1,0.042105263157894736
ER,20,0.2,1,0.1368421052631579,1,0.16842105263157894,0,0.12631578947368421,1,0.10526315789473684,11,0.13333333333333333,8,0.1111111111111111
ER,20,0.3,8,0.1728395061728395,0,0.2,7,0.20118343195266272,1,0.18947368421052632,1,0.21052631578947367,0,0.2
ER,20,0.4,4,0.18478260869565216,12,0.14516129032258066,0,0.21052631578947367,1,0.21052631578947367,1,0.21052631578947367,3,0.20320855614973263
ER,20,0.5,2,0.1693121693121693,0,0.22105263157894736,0,0.23157894736842105,0,0.24210526315789474,6,0.29714285714285715,2,0.2328042328042328
ER,50,0.1,1,0.08,0,0.07673469387755102,1,0.0783673469387755,1,0.0783673469387755,0,0.07673469387755102,1,0.08
ER,50,0.2,2,0.20915032679738563,3,0.18985270049099837,0,0.1910204081632653,2,0.1830065359477124,0,0.2057142857142857,0,0.18612244897959185
ER,50,0.3,0,0.26612244897959186,3,0.2569558101472995,2,0.25980392156862747,1,0.26448979591836735,2,0.25163398692810457,0,0.2612244897959184
ER,50,0.4,2,0.2957516339869281,2,0.3088235294117647,2,0.29901960784313725,1,0.3020408163265306,1,0.3004081632653061,2,0.29901960784313725
ER,50,0.5,3,0.29623567921440264,7,0.2973421926910299,0,0.31183673469387757,0,0.313469387755102,0,0.31020408163265306,2,0.3022875816993464
ER,100,0.1,2,0.11396241664982824,3,0.117242773398019,3,0.11885991510006064,1,0.11434343434343434,0,0.11555555555555555,0,0.11555555555555555
ER,100,0.2,0,0.2298989898989899,0,0.22424242424242424,0,0.22505050505050506,1,0.22343434343434343,0,0.2222222222222222,1,0.22181818181818183
ER,100,0.3,0,0.29373737373737374,1,0.29454545454545455,2,0.29985855728429983,1,0.2965656565656566,3,0.2935112189205579,0,0.296969696969697
ER,100,0.4,0,0.3434343434343434,0,0.3474747474747475,2,0.3439078601737725,1,0.343030303030303,0,0.3426262626262626,0,0.3474747474747475
ER,100,0.5,2,0.36775106082036774,1,0.35474747474747476,0,0.35353535353535354,3,0.36223974125732766,2,0.36573045059608,0,0.36282828282828283
ER,20,0.1,2,0.042328042328042326,10,0.0,1,0.042105263157894736,2,0.031746031746031744,1,0.042105263157894736,1,0.042105263157894736
ER,20,0.2,1,0.09473684210526316,2,0.09523809523809523,6,0.09142857142857143,1,0.10526315789473684,1,0.10526315789473684,1,0.10526315789473684
ER,20,0.3,6,0.14857142857142858,11,0.17777777777777778,0,0.17894736842105263,0,0.21052631578947367,2,0.13756613756613756,1,0.17894736842105263
ER,20,0.4,4,0.1956521739130435,4,0.1956521739130435,1,0.22105263157894736,6,0.19428571428571428,4,0.1956521739130435,3,0.21390374331550802
ER,20,0.5,0,0.25263157894736843,1,0.21052631578947367,0,0.22105263157894736,11,0.2222222222222222,1,0.24210526315789474,2,0.2328042328042328
ER,50,0.1,0,0.0946938775510204,0,0.09959183673469388,0,0.0946938775510204,2,0.09313725490196079,0,0.10122448979591837,1,0.09795918367346938
ER,50,0.2,1,0.18775510204081633,0,0.1926530612244898,0,0.19755102040816327,1,0.17469387755102042,3,0.19312602291325695,2,0.17973856209150327
ER,50,0.3,7,0.25249169435215946,2,0.24836601307189543,3,0.25040916530278234,0,0.2546938775510204,1,0.24489795918367346,1,0.2530612244897959
ER,50,0.4,1,0.29714285714285715,5,0.29958847736625516,0,0.3069387755102041,0,0.29551020408163264,3,0.29296235679214405,0,0.3004081632653061
ER,50,0.5,2,0.31699346405228757,0,0.3216326530612245,0,0.31510204081632653,0,0.31510204081632653,1,0.32,0,0.32653061224489793
